codlegislatura,datemissao,idedocumento,idecadastro,indtipodocumento,nucarteiraparlamentar,nudeputadoid,nulegislatura,numano,numespecificacaosubcota,numlote,nummes,numparcela,numressarcimento,numsubcota,sgpartido,sguf,txnomeparlamentar,txtcnpjcpf,txtdescricao,txtdescricaoespecificacao,txtfornecedor,txtnumero,txtpassageiro,txttrecho,vlrdocumento,vlrglosa,vlrliquido,vlrrestituicao
56,2020-01-23 00:00:00,6997404,74419,4,143,137,2019,2020,0,1668250,1,0,,1,PSB,PE,Gonzaga Patriota,12132854000100,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME,2749,,,294,0,294,
56,2020-02-06 00:00:00,7010391,74419,4,143,137,2019,2020,0,1674267,2,0,,1,PSB,PE,Gonzaga Patriota,12132854000100,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME,2800,,,255,0,255,
56,2020-01-14 00:00:00,7000057,74419,0,143,137,2019,2020,1,1669757,1,0,,3,PSB,PE,Gonzaga Patriota,30319633000128,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,AUTO POSTO BOA VIAGEM EIRELLI,250670,,,213,0,213,
56,2020-02-01 00:00:00,7005574,74419,4,143,137,2019,2020,1,1672187,2,0,,3,PSB,PE,Gonzaga Patriota,00306597003112,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,387070,,,138.34,0,138.34,
56,2020-02-08 00:00:00,7010399,74419,4,143,137,2019,2020,1,1674267,2,0,,3,PSB,PE,Gonzaga Patriota,00306597003112,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,391385,,,206.25,0,206.25,
56,2020-02-09 00:00:00,7010401,74419,4,143,137,2019,2020,1,1674267,2,0,,3,PSB,PE,Gonzaga Patriota,00306597003112,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,391671,,,211.43,0,211.43,
56,2020-02-17 00:00:00,7017849,74419,4,143,137,2019,2020,1,1678101,2,0,,3,PSB,PE,Gonzaga Patriota,00306597003112,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,395412,,,226.73,0,226.73,
56,2020-01-02 00:00:00,6992125,74419,4,143,137,2019,2020,1,1666205,1,0,,3,PSB,PE,Gonzaga Patriota,70081518000182,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,POSTO PAIZAO LTDA,53760,,,5757.94,0,5757.94,
56,2020-02-04 00:00:00,7005562,74419,0,143,137,2019,2020,1,1672185,2,0,,3,PSB,PE,Gonzaga Patriota,70081518000182,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,POSTO PAIZAO LTDA,54350,,,4830.25,0,4830.25,
56,2020-01-20 00:00:00,6996273,74419,0,143,137,2019,2020,0,1667801,1,0,,5,PSB,PE,Gonzaga Patriota,05757650000108,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,J. M. FREIRE,0000018786,,,5000,0,5000,
56,2020-02-18 00:00:00,7020234,74419,0,143,137,2019,2020,0,1679883,2,0,,5,PSB,PE,Gonzaga Patriota,05757650000108,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,J. M. FREIRE,0000018789,,,5000,0,5000,
56,2020-01-03 00:00:00,6992850,74419,4,143,137,2019,2020,0,1666473,1,0,,5,PSB,PE,Gonzaga Patriota,23089473000102,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,URBANO VILLELA PRODUCOES LTDA,41,,,5000,0,5000,
56,2020-02-11 00:00:00,7010168,74419,4,143,137,2019,2020,0,1674161,2,0,,5,PSB,PE,Gonzaga Patriota,23089473000102,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,URBANO VILLELA PRODUCOES LTDA,45,,,5000,0,5000,
56,2020-01-07 00:00:00,7008029,74419,0,143,137,2019,2020,0,1673281,1,0,,10,PSB,PE,Gonzaga Patriota,40432544044004,TELEFONIA,,Claro S.A,003595279,,,447.3,295.68,151.62,
56,,0,74419,0,143,137,2019,2020,0,0,1,0,0,10,PSB,PE,Gonzaga Patriota,00000000000006,TELEFONIA,,RAMAL,7009787,,,35.13,0,35.13,
56,2020-01-07 00:00:00,7000045,74419,0,143,137,2019,2020,0,1669754,1,0,,10,PSB,PE,Gonzaga Patriota,02421421001355,TELEFONIA,,TIM S.A.,000110271-BC,,,203.66,0,203.66,
56,2020-02-07 00:00:00,7024479,74419,0,143,137,2019,2020,0,1681558,2,0,,10,PSB,PE,Gonzaga Patriota,02421421001355,TELEFONIA,,TIM S.A.,000117979-BC,,,219.6,0,219.6,
56,2020-01-07 00:00:00,7000051,74419,0,143,137,2019,2020,0,1669754,1,0,,10,PSB,PE,Gonzaga Patriota,02421421002912,TELEFONIA,,TIM S.A.,000078329-BC,,,135.33,0,135.33,
56,2020-01-15 16:29:17,0,74419,1,143,137,2019,2020,0,0,1,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CAIXA DE ENCOMENDAS BÁSICA/CONVENCIONAL,RSP : 2297866,,,15.8,0,15.8,
56,2020-02-10 17:36:42,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CAIXA DE ENCOMENDAS BÁSICA/CONVENCIONAL,RSP : 2300093,,,22.15,0,22.15,
56,2020-01-03 15:15:59,0,74419,1,143,137,2019,2020,0,0,1,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2297442,,,33.15,0,33.15,
56,2020-01-06 17:44:13,0,74419,1,143,137,2019,2020,0,0,1,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2297508,,,10.8,0,10.8,
56,2020-01-08 17:41:07,0,74419,1,143,137,2019,2020,0,0,1,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2297635,,,73.95,0,73.95,
56,2020-01-17 14:19:53,0,74419,1,143,137,2019,2020,0,0,1,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2298011,,,8.85,0,8.85,
56,2020-01-30 16:06:00,0,74419,1,143,137,2019,2020,0,0,1,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2299535,,,150.9,0,150.9,
56,2020-02-03 17:15:16,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2299659,,,92.3,0,92.3,
56,2020-02-05 17:14:23,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2299860,,,32.75,0,32.75,
56,2020-02-07 17:48:42,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2300040,,,323.75,0,323.75,
56,2020-02-11 12:14:57,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2300133,,,326.3,0,326.3,
56,2020-02-11 17:25:19,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2300209,,,258.7,0,258.7,
56,2020-02-12 17:58:52,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2300322,,,606.3,0,606.3,
56,2020-02-17 19:08:48,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2300652,,,417.05,0,417.05,
56,2020-02-18 16:24:28,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2301808,,,780.1,0,780.1,
56,2020-02-19 14:40:50,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2301908,,,434.45,0,434.45,
56,2020-02-19 17:11:49,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2301965,,,140.95,0,140.95,
56,2020-02-20 17:15:57,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2302066,,,20.55,0,20.55,
56,2020-02-26 14:05:54,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2302165,,,115.3,0,115.3,
56,2020-03-02 16:59:51,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2302405,,,185.7,0,185.7,
56,2020-03-03 16:10:53,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2302458,,,382.2,0,382.2,
56,2020-03-03 17:06:31,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2302510,,,153,0,153,
56,2020-03-04 13:11:56,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2302582,,,217.45,0,217.45,
56,2020-03-10 16:41:16,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2304029,,,191.95,0,191.95,
56,2020-03-12 10:35:20,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2304149,,,153.85,0,153.85,
56,2020-03-12 13:46:58,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2304213,,,97.9,0,97.9,
56,2020-03-12 13:47:45,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA COMERCIAL,RSP : 2304225,,,2.05,0,2.05,
56,2020-03-12 10:34:23,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - CARTA REGISTRADA COM AR,RSP : 2304150,,,15.55,0,15.55,
56,2020-01-08 17:42:23,0,74419,1,143,137,2019,2020,0,0,1,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,RSP : 2297634,,,65.72,0,65.72,
56,2020-02-18 16:26:36,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,RSP : 2301812,,,83.99,0,83.99,
56,2020-02-19 17:25:55,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,RSP : 2301963,,,95.92,0,95.92,
56,2020-02-19 17:25:29,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,RSP : 2301968,,,60.61,0,60.61,
56,2020-03-03 16:03:42,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,RSP : 2302459,,,121.22,0,121.22,
56,2020-03-03 17:05:47,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,RSP : 2302511,,,121.22,0,121.22,
56,2020-03-04 13:11:22,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,RSP : 2302583,,,49.39,0,49.39,
56,2020-03-12 11:58:41,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,RSP : 2304151,,,6904.57,0,6904.57,
56,2020-03-12 14:29:45,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,RSP : 2304214,,,482.93,0,482.93,
56,2020-03-12 13:48:05,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - ENCOMENDA PAC,RSP : 2304226,,,63.27,0,63.27,
56,2020-01-31 15:56:19,0,74419,1,143,137,2019,2020,0,0,1,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - ENVELOPE BÁSICO/CONVENCIONAL - PLÁSTICO/BOLHA,RSP : 2299603,,,4.4,0,4.4,
56,2020-01-02 15:06:37,0,74419,1,143,137,2019,2020,0,0,1,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2297395,,,208.73,0,208.73,
56,2020-01-06 17:43:05,0,74419,1,143,137,2019,2020,0,0,1,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2297509,,,75.42,0,75.42,
56,2020-01-07 11:49:13,0,74419,1,143,137,2019,2020,0,0,1,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2297526,,,69.5,0,69.5,
56,2020-01-08 13:12:21,0,74419,1,143,137,2019,2020,0,0,1,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2297611,,,161.81,0,161.81,
56,2020-01-08 17:43:00,0,74419,1,143,137,2019,2020,0,0,1,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2297633,,,62.29,0,62.29,
56,2020-01-10 17:01:04,0,74419,1,143,137,2019,2020,0,0,1,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2297719,,,73.19,0,73.19,
56,2020-01-15 11:32:36,0,74419,1,143,137,2019,2020,0,0,1,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2297864,,,70.97,0,70.97,
56,2020-01-15 18:01:16,0,74419,1,143,137,2019,2020,0,0,1,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2297865,,,92.22,0,92.22,
56,2020-01-16 14:49:03,0,74419,1,143,137,2019,2020,0,0,1,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2297956,,,158.37,0,158.37,
56,2020-01-16 15:21:06,0,74419,1,143,137,2019,2020,0,0,1,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2297960,,,35.46,0,35.46,
56,2020-01-17 14:19:23,0,74419,1,143,137,2019,2020,0,0,1,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2298010,,,126.38,0,126.38,
56,2020-01-30 16:03:59,0,74419,1,143,137,2019,2020,0,0,1,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2299536,,,204.49,0,204.49,
56,2020-02-04 12:19:02,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2299597,,,46.34,0,46.34,
56,2020-01-31 15:55:05,0,74419,1,143,137,2019,2020,0,0,1,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2299602,,,70.97,0,70.97,
56,2020-02-03 17:15:53,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2299660,,,552.99,0,552.99,
56,2020-02-04 16:28:42,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2299710,,,219.57,0,219.57,
56,2020-02-04 15:54:46,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2299724,,,73.19,0,73.19,
56,2020-02-05 13:07:43,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2299778,,,298.4,0,298.4,
56,2020-02-06 14:25:01,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2299868,,,52.74,0,52.74,
56,2020-02-10 17:33:15,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2300096,,,204.49,0,204.49,
56,2020-02-10 18:01:49,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2300134,,,585.52,0,585.52,
56,2020-02-12 17:58:23,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2300323,,,70.97,0,70.97,
56,2020-02-13 12:03:24,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2300349,,,70.97,0,70.97,
56,2020-02-17 19:08:19,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2300653,,,199.58,0,199.58,
56,2020-02-18 16:25:57,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2301810,,,130.84,0,130.84,
56,2020-02-18 17:26:31,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2301839,,,70.97,0,70.97,
56,2020-02-19 14:46:06,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2301909,,,124.16,0,124.16,
56,2020-02-20 17:16:35,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2302067,,,73.19,0,73.19,
56,2020-03-02 17:00:36,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2302408,,,73.19,0,73.19,
56,2020-03-03 17:00:39,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2302513,,,179.57,0,179.57,
56,2020-03-03 17:04:37,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2302522,,,10.92,0,10.92,
56,2020-03-04 13:10:54,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2302584,,,53.19,0,53.19,
56,2020-03-04 13:42:01,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2302621,,,136.04,0,136.04,
56,2020-03-05 12:08:09,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2303673,,,70.97,0,70.97,
56,2020-03-10 16:37:47,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2304030,,,74.36,0,74.36,
56,2020-03-11 17:03:57,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL,RSP : 2304148,,,93.12,0,93.12,
56,2020-02-05 17:39:32,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL COM AR,RSP : 2299861,,,795.4,0,795.4,
56,2020-02-07 17:49:25,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL COM AR,RSP : 2300041,,,174.53,0,174.53,
56,2020-02-12 17:57:57,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL COM AR,RSP : 2300325,,,79.54,0,79.54,
56,2020-02-17 19:07:33,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL COM AR,RSP : 2300654,,,309.28,0,309.28,
56,2020-02-18 16:25:15,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL COM AR,RSP : 2301811,,,79.54,0,79.54,
56,2020-02-19 14:45:32,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL COM AR,RSP : 2301910,,,154.64,0,154.64,
56,2020-02-19 17:25:05,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL COM AR,RSP : 2301971,,,154.64,0,154.64,
56,2020-03-02 17:01:19,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL COM AR,RSP : 2302407,,,257.65,0,257.65,
56,2020-03-12 13:47:27,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - SEDEX CONVENCIONAL COM AR,RSP : 2304215,,,341.48,0,341.48,
56,2020-02-17 19:07:00,0,74419,1,143,137,2019,2020,0,0,2,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - TELEGRAMA,RSP : 2300655,,,12.36,0,12.36,
56,2020-03-11 12:14:21,0,74419,1,143,137,2019,2020,0,0,3,0,0,11,PSB,PE,Gonzaga Patriota,00000000000007,SERVIÇOS POSTAIS,,CORREIOS - TELEGRAMA,RSP : 2304032,,,12.36,0,12.36,
56,2020-01-03 00:00:00,7021722,74419,0,143,137,2019,2020,0,1681541,1,0,,13,PSB,PE,Gonzaga Patriota,05802605000110,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,ANGELO EDELBERTO GONZAGA DE ARAUJO,62759,,,107.4,0,107.4,
56,2020-02-09 00:00:00,7021706,74419,0,143,137,2019,2020,0,1681540,1,0,,13,PSB,PE,Gonzaga Patriota,05802605000110,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,ANGELO EDELBERTO GONZAGA DE ARAUJO,63310,,,136.3,0,136.3,
